airline_sentiment,sentiment_confidence,text,clean_text
neutral,0.6612,“@JetBlue: @dlewis2412 Sorry! Please ask Inflght if there is an open seat you can move to.” Will do!,“: Sorry! Please ask Inflght if there is an open seat you can move to.” Will do!
positive,0.6671,"@JetBlue big shoutout to the crews on 2017 Bos&gt;jfk &amp; 486 jfk&gt;roc, &amp; gate crews at c19 Bos &amp; 6 jfk. Long day of delays made better by them!","big shoutout to the crews on 2017 Bos>jfk & 486 jfk>roc, & gate crews at c19 Bos & 6 jfk. Long day of delays made better by them!"
negative,1.0,@USAirways how about now getting us the rest of our bags please? We only received 2 of 5. Can you help with that?,how about now getting us the rest of our bags please? We only received 2 of 5. Can you help with that?
neutral,1.0,"@USAirways @AmericanAir taking off now. if I don't have a private jet to bora bora by the time I land, I'm calling Oprah","taking off now. if I don't have a private jet to bora bora by the time I land, I'm calling Oprah"
negative,0.6598,@united Bummer. Might have to go with @AmericanAir card instead. TY for response though.,Bummer. Might have to go with card instead. TY for response though.
negative,1.0,"@JetBlue According to your ground staff, it hasn't even been taken off the plane yet!","According to your ground staff, it hasn't even been taken off the plane yet!"
neutral,0.6736,@SouthwestAir @flightspots about time! #mobileboarding is a must!,about time! #mobileboarding is a must!
negative,0.6583,@united please provide update on UA 791. This flight has been stranded by united with no information from the crew on the plane.,please provide update on UA 791. This flight has been stranded by united with no information from the crew on the plane.
negative,1.0,@JetBlue the slowest boarding process I've ever experienced and rude customer service agents.,the slowest boarding process I've ever experienced and rude customer service agents.
negative,1.0,@united you board a 630a flight and then Cancelled Flight it because it doesn't have a pilot?  Now I miss my meeting Atlanta because someone slept in?,you board a 630a flight and then Cancelled Flight it because it doesn't have a pilot? Now I miss my meeting Atlanta because someone slept in?
negative,0.6613,@USAirways site shows on-time but FlightAware site shows delayed. Trying to decide if I get out in this ice to catch FLT 456 to PHX.,site shows on-time but FlightAware site shows delayed. Trying to decide if I get out in this ice to catch FLT 456 to PHX.
positive,1.0,@united Thank you! Have a nice evening.,Thank you! Have a nice evening.
negative,1.0,"@JetBlue Hold for 15 min, a couple of rings, then ""mailbox has not been set up yet."" Customer service forwarding to their cell phones? C'mon","Hold for 15 min, a couple of rings, then ""mailbox has not been set up yet."" Customer service forwarding to their cell phones? C'mon"
positive,1.0,@SouthwestAir The pilots&amp; crew on flt 3999 and customer service professionals at baggage claim are OUTSTANDING!! Thank you!!,The pilots& crew on flt 3999 and customer service professionals at baggage claim are OUTSTANDING!! Thank you!!
positive,1.0,@united I'll make sure he's done that. Thanks for the help. This is a huge race for him and just trying to make sure it goes smoothly. Peace,I'll make sure he's done that. Thanks for the help. This is a huge race for him and just trying to make sure it goes smoothly. Peace
neutral,1.0,@JetBlue I'll read this over a nice glass of wine right before I dig my heels into my next novel! Maybe travel is just what I need...,I'll read this over a nice glass of wine right before I dig my heels into my next novel! Maybe travel is just what I need...
positive,1.0,@united Thanks! Just DMed HN.,Thanks! Just DMed HN.
positive,0.6531,@JetBlue Great thank you!,Great thank you!
positive,0.654,@JetBlue you can't beat jetblue in space's matter http://t.co/NRpWmGyv3e,you can't beat jetblue in space's matter
negative,1.0,@JetBlue how can your entire system go down? No IT? Really?,how can your entire system go down? No IT? Really?
positive,1.0,@united @JMS2802 : outsource it all United Airlines...your customers  are just loving you for it. Outsource. Outsource. Outsource.,: outsource it all United Airlines...your customers are just loving you for it. Outsource. Outsource. Outsource.
neutral,0.3444,@SouthwestAir my flight continues through to Vegas after my stop. Don't be upset if a stowaway.,my flight continues through to Vegas after my stop. Don't be upset if a stowaway.
negative,1.0,@SouthwestAir offering us absolutely nothing for our troubles either. Blames the @TSA,offering us absolutely nothing for our troubles either. Blames the
positive,0.6469,"@JetBlue im in a session presented by one of your beloved travelers, @paulgordonbrown,I see why you love him so much http://t.co/vv8cFyhKVb","im in a session presented by one of your beloved travelers, ,I see why you love him so much"
negative,1.0,@united well this one missed the mark.  She was in a snit from the minute I stepped up to the counter,well this one missed the mark. She was in a snit from the minute I stepped up to the counter
negative,0.6714,"@united here I was thinking how I could say so many nice things after getting upgraded, but then you delayed my flight... It's ok!","here I was thinking how I could say so many nice things after getting upgraded, but then you delayed my flight... It's ok!"
negative,1.0,"@USAirways flight #703 Philly -&gt; Mia? Bwahahaha! Delayed 5+ hrs, were in the air 30 mins then turned back around. #usairwaysfail","flight #703 Philly -> Mia? Bwahahaha! Delayed 5+ hrs, were in the air 30 mins then turned back around. #usairwaysfail"
negative,1.0,"@united employees are the angriest, angst-iest group of people anywhere (except for Tasha at check-in at IAH.) @dad_or_alive","employees are the angriest, angst-iest group of people anywhere (except for Tasha at check-in at IAH.)"
neutral,0.6769,@united Doesn't have to be same flight 2 and 2 will work also,Doesn't have to be same flight 2 and 2 will work also
negative,1.0,@SouthwestAir now our pilots timed out...#getmeoutofhere,now our pilots timed out...#getmeoutofhere
negative,1.0,@USAirways are you going to do anything to help stranded travelers of flight 680?! No communication from anyone. All of us dumped here.,are you going to do anything to help stranded travelers of flight 680?! No communication from anyone. All of us dumped here.
neutral,0.6489,@SouthwestAir Thanks!!! :)  It is good to air on the side of caution,Thanks!!! :) It is good to air on the side of caution
negative,0.6406,“@JetBlue: Our fleet's on fleek. http://t.co/yZH4ZRQM0i” really JetBlue? #fleek?!!! 😂😂😂 hell no... Yall petty,“: Our fleet's on fleek. really JetBlue? #fleek?!!! 😂😂😂 hell no... Yall petty
negative,1.0,@AmericanAir I know you can't control weather but you can control how you treat customers..#shafted,I know you can't control weather but you can control how you treat customers..#shafted
negative,1.0,@USAirways or how about power outlets at your seat if you're gonna keep us siting here forever?,or how about power outlets at your seat if you're gonna keep us siting here forever?
negative,0.7,@united After our unscheduled refueling stop and missing 2 connecting flights we r home n looking 4ward to our bed and a big PB&amp;J sandwich.,After our unscheduled refueling stop and missing 2 connecting flights we r home n looking 4ward to our bed and a big PB&J sandwich.
negative,1.0,@united - That time when I spent a night trying to sleep in a toddler bed at the airport Ramada without my luggage you kidnapped #furious,- That time when I spent a night trying to sleep in a toddler bed at the airport Ramada without my luggage you kidnapped #furious
negative,1.0,@united Conference begins in 3 hours. Up all night due to delays and still waiting to talk to someone about lost luggage.,Conference begins in 3 hours. Up all night due to delays and still waiting to talk to someone about lost luggage.
negative,1.0,"@united I can't even fit my name on the first two lines, yes... Please do pass on feedback. This is a big downgrade from previous years.","I can't even fit my name on the first two lines, yes... Please do pass on feedback. This is a big downgrade from previous years."
negative,1.0,"@AmericanAir again, no special meal catered for me in F JFK-LAX. thankfully i'm on qantas the rest of way-i fear what youd NOT cater on that","again, no special meal catered for me in F JFK-LAX. thankfully i'm on qantas the rest of way-i fear what youd NOT cater on that"
negative,1.0,@AmericanAir I like the call back system. But thought you'd like to know it's not working well. I received three calls but there's no audio.,I like the call back system. But thought you'd like to know it's not working well. I received three calls but there's no audio.
neutral,0.681,@AmericanAir booked AA3370 departing JFK 2/25/15. It was booked via BA and I want to change my FF# to AA can you do that for me via Twitter?,booked AA3370 departing JFK 2/25/15. It was booked via BA and I want to change my FF# to AA can you do that for me via Twitter?
positive,1.0,@SouthwestAir thanks for the great customer service today! 👍👌,thanks for the great customer service today! 👍👌
negative,1.0,@USAirways I am a premium #DividendMiles #cardholder. Unacceptable 4 you to #hangup my #customerservice call twice after putting me on hold.,I am a premium #DividendMiles #cardholder. Unacceptable 4 you to #hangup my #customerservice call twice after putting me on hold.
negative,1.0,"@SouthwestAir can tweet through the weekend/ bad weather, but closes down customer relations center to process refunds for Cancelled Flighted flights.","can tweet through the weekend/ bad weather, but closes down customer relations center to process refunds for Cancelled Flighted flights."
